CALCULO POBLACIoN:,0,ITERACION: 0, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.9526700452238945, T2: 1.0775423322865145, T3: 0.6916465650562086, FIT: 549423.2654810577, Tiempo de Poblacion: 14.988639116287231,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.09022690132011818, T2: 1.2555297827154683, T3: 1.7983988983744008, FIT: 540105.3831555216, Tiempo de Poblacion: 4.694638729095459,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.2326037911331786, T2: 0.14881059152564657, T3: 0.8652352967382501, FIT: 550112.8945012643, Tiempo de Poblacion: 4.622151613235474,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.2323044861038774, T2: 0.895114568979119, T3: 2.0154544484896286, FIT: 538443.6813072705, Tiempo de Poblacion: 4.687520980834961,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.7651830956062464, T2: 1.2598920009081407, T3: 1.3308703754448343, FIT: 544559.3535734823, Tiempo de Poblacion: 4.683718204498291,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.4182060143713423, T2: 0.5791630416339771, T3: 1.1474177990921484, FIT: 554633.0269550778, Tiempo de Poblacion: 4.622870445251465,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.3080155535228812, T2: 0.28601975822407244, T3: 2.5251415359464997, FIT: 538570.7347949123, Tiempo de Poblacion: 4.7927820682525635,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.3536376378567875, T2: 1.229148481613409, T3: 2.1473329142037523, FIT: 540707.4709560549, Tiempo de Poblacion: 4.660927057266235,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.3423989272996235, T2: 0.8449718574029077, T3: 1.894655518156045, FIT: 534530.5566397118, Tiempo de Poblacion: 4.905163049697876,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.348650496212944, T2: 2.284477963874307, T3: 2.9514392365395397, FIT: 555556.0969834701, Tiempo de Poblacion: 4.9689905643463135,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.3423989272996235, T2:0.8449718574029077, T3:1.894655518156045, FIT:534530.5566397118, Tiempo de iteracion: 30.824127197265625,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.273461967912753, T2:0.8337769247930567, T3:2.0012346382107657, FIT:529893.5321174954, Tiempo de iteracion: 31.52430009841919,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.273461967912753, T2:0.8337769247930567, T3:2.0012346382107657, FIT:529893.5321174954, Tiempo de iteracion: 31.0153865814209,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.273461967912753, T2:0.8337769247930567, T3:2.0012346382107657, FIT:529893.5321174954, Tiempo de iteracion: 31.585155725479126,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.273461967912753, T2:0.8337769247930567, T3:2.0012346382107657, FIT:529893.5321174954, Tiempo de iteracion: 31.537023067474365,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.273461967912753, T2:0.8337769247930567, T3:2.0012346382107657, FIT:529893.5321174954, Tiempo de iteracion: 31.742124557495117,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.273461967912753, T2:0.8337769247930567, T3:2.0012346382107657, FIT:529893.5321174954, Tiempo de iteracion: 31.693086862564087,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.273461967912753, T2:0.8337769247930567, T3:2.0012346382107657, FIT:529893.5321174954, Tiempo de iteracion: 31.587154865264893,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.273461967912753, T2:0.8337769247930567, T3:2.0012346382107657, FIT:529893.5321174954, Tiempo de iteracion: 31.2104914188385,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.273461967912753, T2:0.8337769247930567, T3:2.0012346382107657, FIT:529893.5321174954, Tiempo de iteracion: 31.48113179206848,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.273461967912753, T2:0.8337769247930567, T3:2.0012346382107657, FIT:529893.5321174954, Tiempo de iteracion: 31.495238065719604,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.273461967912753, T2:0.8337769247930567, T3:2.0012346382107657, FIT:529893.5321174954, Tiempo de iteracion: 31.53542160987854,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.273461967912753, T2:0.8337769247930567, T3:2.0012346382107657, FIT:529893.5321174954, Tiempo de iteracion: 31.364867687225342,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.273461967912753, T2:0.8337769247930567, T3:2.0012346382107657, FIT:529893.5321174954, Tiempo de iteracion: 31.281944274902344,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.26667787035235, T2:0.8110460011482651, T3:1.999862712250134, FIT:529880.3800374026, Tiempo de iteracion: 31.32643437385559,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.26667787035235, T2:0.8110460011482651, T3:1.999862712250134, FIT:529880.3800374026, Tiempo de iteracion: 31.42790651321411,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.26667787035235, T2:0.8110460011482651, T3:1.999862712250134, FIT:529880.3800374026, Tiempo de iteracion: 31.644967794418335,
