CALCULO POBLACIoN:,0,ITERACION: 0, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.0990431052589864, T2: 0.13732226094288824, T3: 1.3503592606021455, FIT: 545176.1344306171, Tiempo de Poblacion: 14.96957540512085,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.0420695382238094, T2: 2.0209341453786718, T3: 0.7039435600729606, FIT: 543142.3263806145, Tiempo de Poblacion: 5.144890785217285,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.1075344629146706, T2: 2.3011747045499775, T3: 1.3288932412425658, FIT: 533472.9469325108, Tiempo de Poblacion: 5.231387376785278,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.3097439623146372, T2: 2.138854318433711, T3: 2.918078934470098, FIT: 538583.1151470667, Tiempo de Poblacion: 5.297592401504517,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.5943189853907525, T2: 0.7336146875035292, T3: 1.9905551911966397, FIT: 535346.1705665231, Tiempo de Poblacion: 5.089564561843872,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.9606323611280847, T2: 1.1057584249680634, T3: 0.7629651072922757, FIT: 539907.1754103047, Tiempo de Poblacion: 5.017846345901489,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.5183463392095098, T2: 2.2435280130871114, T3: 1.994974839064918, FIT: 532629.9460225351, Tiempo de Poblacion: 5.228254556655884,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.33317858006109546, T2: 0.5846465415298209, T3: 0.2744768572672835, FIT: 564885.9751672499, Tiempo de Poblacion: 5.03408408164978,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.8075451586001077, T2: 0.665626909166946, T3: 1.2143325548340405, FIT: 549940.2564178591, Tiempo de Poblacion: 5.1405158042907715,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.4603252582258794, T2: 2.579700180398118, T3: 2.043508016098839, FIT: 537380.286186101, Tiempo de Poblacion: 5.145165681838989,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.5183463392095098, T2:2.2435280130871114, T3:1.994974839064918, FIT:532629.9460225351, Tiempo de iteracion: 33.62545156478882,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.553901210880133, T2:0.738107550654502, T3:2.0242253981416547, FIT:531782.9160750154, Tiempo de iteracion: 34.380786418914795,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.553901210880133, T2:0.738107550654502, T3:2.0242253981416547, FIT:531782.9160750154, Tiempo de iteracion: 34.15112924575806,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.553901210880133, T2:0.738107550654502, T3:2.0242253981416547, FIT:531782.9160750154, Tiempo de iteracion: 33.616921186447144,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.539214964594321, T2:0.7433727424926562, T3:2.0272104879061796, FIT:531739.8667297947, Tiempo de iteracion: 34.21385598182678,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.539214964594321, T2:0.7433727424926562, T3:2.0272104879061796, FIT:531739.8667297947, Tiempo de iteracion: 33.93469285964966,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.539214964594321, T2:0.7433727424926562, T3:2.0272104879061796, FIT:531739.8667297947, Tiempo de iteracion: 34.310845375061035,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.541870424630686, T2:0.7444669301159643, T3:2.0246980860132835, FIT:531730.5721036515, Tiempo de iteracion: 34.33107256889343,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.541870424630686, T2:0.7444669301159643, T3:2.0246980860132835, FIT:531730.5721036515, Tiempo de iteracion: 34.32789421081543,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.2881183083744951, T2:2.4683432367099183, T3:1.575628031855903, FIT:530662.3906870006, Tiempo de iteracion: 34.22164821624756,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.2881183083744951, T2:2.4683432367099183, T3:1.575628031855903, FIT:530662.3906870006, Tiempo de iteracion: 34.05855679512024,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.2881183083744951, T2:2.4683432367099183, T3:1.575628031855903, FIT:530662.3906870006, Tiempo de iteracion: 34.44278001785278,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.2881183083744951, T2:2.4683432367099183, T3:1.575628031855903, FIT:530662.3906870006, Tiempo de iteracion: 34.139790773391724,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.2881183083744951, T2:2.4683432367099183, T3:1.575628031855903, FIT:530662.3906870006, Tiempo de iteracion: 33.625704765319824,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.2881183083744951, T2:2.4683432367099183, T3:1.575628031855903, FIT:530662.3906870006, Tiempo de iteracion: 34.81899404525757,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.2881183083744951, T2:2.4683432367099183, T3:1.575628031855903, FIT:530662.3906870006, Tiempo de iteracion: 33.98640584945679,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.2881183083744951, T2:2.4683432367099183, T3:1.575628031855903, FIT:530662.3906870006, Tiempo de iteracion: 34.24281644821167,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.2881183083744951, T2:2.4683432367099183, T3:1.575628031855903, FIT:530662.3906870006, Tiempo de iteracion: 34.31940460205078,
