CALCULO POBLACIoN:,0,ITERACION: 0, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.6436017971589911, T2: 1.3928368102552737, T3: 1.3641792575330083, FIT: 537779.2622065996, Tiempo de Poblacion: 15.70893931388855,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.9314186991650408, T2: 1.4894203239608441, T3: 0.21027001198748746, FIT: 540387.8476234978, Tiempo de Poblacion: 5.3837175369262695,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.286675960351232, T2: 1.1080838140767086, T3: 0.20308840359744962, FIT: 547256.3840268325, Tiempo de Poblacion: 5.45294976234436,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.254222862028775, T2: 1.591814074317685, T3: 1.6986556251467941, FIT: 530598.4251134816, Tiempo de Poblacion: 5.655879735946655,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.317397741131756, T2: 0.6526831247422765, T3: 1.030134854481025, FIT: 537812.0824170932, Tiempo de Poblacion: 5.489068269729614,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.23660164328221817, T2: 2.5852203258282724, T3: 2.8964067960665503, FIT: 538461.5201998242, Tiempo de Poblacion: 5.63943886756897,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.21278222338941877, T2: 0.9241634924594709, T3: 0.7066280707352895, FIT: 555931.0191895082, Tiempo de Poblacion: 5.571752548217773,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.5631111381480793, T2: 1.5404674096728703, T3: 0.8400109448228396, FIT: 535288.4836523033, Tiempo de Poblacion: 5.597059488296509,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.008032105536473, T2: 1.0664917949601387, T3: 1.1902007261685523, FIT: 537349.9210395571, Tiempo de Poblacion: 5.609548568725586,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.8480450587968668, T2: 1.844638673565682, T3: 1.3742734979262765, FIT: 538909.328874535, Tiempo de Poblacion: 5.558461666107178,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.254222862028775, T2:1.591814074317685, T3:1.6986556251467941, FIT:530598.4251134816, Tiempo de iteracion: 35.418559074401855,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.539834929330778, T2:1.6973049626023151, T3:0.864504158649952, FIT:529771.0935240262, Tiempo de iteracion: 36.591843605041504,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.539834929330778, T2:1.6973049626023151, T3:0.864504158649952, FIT:529771.0935240262, Tiempo de iteracion: 35.98180317878723,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.539834929330778, T2:1.6973049626023151, T3:0.864504158649952, FIT:529771.0935240262, Tiempo de iteracion: 36.89438438415527,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 43.21487045288086,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 43.87035799026489,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 44.428505182266235,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 37.127994537353516,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 31.85486912727356,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 40.116607427597046,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 32.63097262382507,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 31.581095218658447,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 32.15310788154602,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 31.832221269607544,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 31.69250464439392,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 31.9674072265625,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 31.898982048034668,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 31.861681938171387,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.544016599689514, T2:1.7035425084775158, T3:0.8650794926607149, FIT:529690.3718597651, Tiempo de iteracion: 31.8398540019989,
