CALCULO POBLACIoN:,0,ITERACION: 0, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.25207412329248197, T2: 0.09787844618216196, T3: 0.4366758064571659, FIT: 566960.1050455822, Tiempo de Poblacion: 14.822117328643799,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.8713224436462649, T2: 1.076387046634198, T3: 1.742163628930323, FIT: 540426.4395782828, Tiempo de Poblacion: 5.04731011390686,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.37887348540927057, T2: 0.2812044605655887, T3: 1.7702230020362248, FIT: 546949.6019894086, Tiempo de Poblacion: 5.073029041290283,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.34107188312825776, T2: 2.2256483027925404, T3: 0.09679922001148526, FIT: 540005.6563822508, Tiempo de Poblacion: 4.874547243118286,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.0834307508446965, T2: 1.0638757814925808, T3: 2.2876973261496993, FIT: 533870.572151767, Tiempo de Poblacion: 4.867726802825928,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.4213651234631244, T2: 1.0717894765326674, T3: 2.3847976727638622, FIT: 538168.6884022126, Tiempo de Poblacion: 4.894683122634888,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.0243868493712616, T2: 1.6595913800946562, T3: 0.8913676053543871, FIT: 531214.0636210373, Tiempo de Poblacion: 5.0451929569244385,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.496277749975577, T2: 0.3560743286984426, T3: 1.1731266740322426, FIT: 536264.3174152154, Tiempo de Poblacion: 4.793631076812744,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.6582601178653403, T2: 0.8095512368628413, T3: 0.46308505440274234, FIT: 556001.5352372294, Tiempo de Poblacion: 4.898953676223755,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.8461653145785637, T2: 1.8092386741007427, T3: 2.3851592258092755, FIT: 538601.9825352007, Tiempo de Poblacion: 4.9859232902526855,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.0243868493712616, T2:1.6595913800946562, T3:0.8913676053543871, FIT:531214.0636210373, Tiempo de iteracion: 30.502914428710938,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.4807392259001073, T2:0.3470753594357002, T3:1.179109653649645, FIT:529779.496622811, Tiempo de iteracion: 30.83729577064514,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.4806052264604643, T2:0.34544567317678077, T3:1.174020336742071, FIT:529773.872149343, Tiempo de iteracion: 31.449320793151855,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.4806052264604643, T2:0.34544567317678077, T3:1.174020336742071, FIT:529773.872149343, Tiempo de iteracion: 31.982234001159668,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.4806052264604643, T2:0.34544567317678077, T3:1.174020336742071, FIT:529773.872149343, Tiempo de iteracion: 31.59669589996338,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.4806052264604643, T2:0.34544567317678077, T3:1.174020336742071, FIT:529773.872149343, Tiempo de iteracion: 31.74813675880432,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.4806052264604643, T2:0.34544567317678077, T3:1.174020336742071, FIT:529773.872149343, Tiempo de iteracion: 31.51921820640564,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.4806052264604643, T2:0.34544567317678077, T3:1.174020336742071, FIT:529773.872149343, Tiempo de iteracion: 31.88401508331299,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.4806052264604643, T2:0.34544567317678077, T3:1.174020336742071, FIT:529773.872149343, Tiempo de iteracion: 31.17217755317688,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.4806052264604643, T2:0.34544567317678077, T3:1.174020336742071, FIT:529773.872149343, Tiempo de iteracion: 31.81479787826538,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.282071933090275, T2:1.645191133113685, T3:0.8513903457192784, FIT:528448.7085716525, Tiempo de iteracion: 31.00410747528076,
ITERACION:,9,P1,1,P2,3,P3,2,T1:2.3014433496705076, T2:1.6348849618817918, T3:0.8531504022933795, FIT:528332.3143492428, Tiempo de iteracion: 31.245074033737183,
ITERACION:,9,P1,1,P2,2,P3,3,T1:2.3014433496705076, T2:1.6348849618817918, T3:0.8531504022933795, FIT:528332.3143492428, Tiempo de iteracion: 31.477935075759888,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.3014433496705076, T2:1.6348849618817918, T3:0.8531504022933795, FIT:528332.3143492428, Tiempo de iteracion: 31.2773380279541,
ITERACION:,9,P1,2,P2,1,P3,3,T1:2.3014433496705076, T2:1.6348849618817918, T3:0.8531504022933795, FIT:528332.3143492428, Tiempo de iteracion: 31.678277730941772,
