CALCULO POBLACIoN:,0,ITERACION: 0, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.669258647283973, T2: 1.8126194727146492, T3: 1.0896811522534577, FIT: 533757.4171674541, Tiempo de Poblacion: 14.807466983795166,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.9077993427532434, T2: 2.157518822043013, T3: 2.923698560454791, FIT: 548677.0144361795, Tiempo de Poblacion: 4.908039569854736,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.4861637067906985, T2: 2.207321586386082, T3: 0.608329736439961, FIT: 537217.4535302253, Tiempo de Poblacion: 4.609591007232666,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.0672683015783406, T2: 2.02881004815472, T3: 0.6567689154905845, FIT: 538186.3839083543, Tiempo de Poblacion: 4.698790073394775,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 1.0, P2: 3.0, P3: 2.0, T1: 1.8440002022132256, T2: 2.078363927807562, T3: 1.23813777426058, FIT: 533434.7778975581, Tiempo de Poblacion: 4.776911973953247,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.3644175662487676, T2: 1.3387353497189292, T3: 1.154707005467649, FIT: 541209.155045793, Tiempo de Poblacion: 4.876122951507568,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 2.0, P2: 1.0, P3: 3.0, T1: 0.10383613405270328, T2: 1.495209661467734, T3: 0.800455220453498, FIT: 550210.4499118304, Tiempo de Poblacion: 4.62578272819519,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.0671093226723283, T2: 0.10545983725298574, T3: 1.1526540965514094, FIT: 550808.0441609665, Tiempo de Poblacion: 4.681830883026123,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.5318460539475591, T2: 0.8364455974899666, T3: 1.526129498272364, FIT: 546321.8155779779, Tiempo de Poblacion: 4.785277843475342,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.28574076546225835, T2: 0.9302763473987055, T3: 2.268319451197089, FIT: 538336.7517634295, Tiempo de Poblacion: 4.796123504638672,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.8440002022132256, T2:2.078363927807562, T3:1.23813777426058, FIT:533434.7778975581, Tiempo de iteracion: 31.148331880569458,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.16165256094435507, T2:1.8985106348149363, T3:2.6163694176449064, FIT:530454.2636691601, Tiempo de iteracion: 32.336251735687256,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.16165256094435507, T2:1.8985106348149363, T3:2.6163694176449064, FIT:530454.2636691601, Tiempo de iteracion: 31.911632776260376,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.16165256094435507, T2:1.8985106348149363, T3:2.6163694176449064, FIT:530454.2636691601, Tiempo de iteracion: 31.808958768844604,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.16165256094435507, T2:1.8985106348149363, T3:2.6163694176449064, FIT:530454.2636691601, Tiempo de iteracion: 32.061875343322754,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.16165256094435507, T2:1.8985106348149363, T3:2.6163694176449064, FIT:530454.2636691601, Tiempo de iteracion: 32.312583446502686,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.16165256094435507, T2:1.8985106348149363, T3:2.6163694176449064, FIT:530454.2636691601, Tiempo de iteracion: 31.95327067375183,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.16165256094435507, T2:1.8985106348149363, T3:2.6163694176449064, FIT:530454.2636691601, Tiempo de iteracion: 32.18624949455261,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.16356225602800936, T2:1.9003086487487728, T3:2.5761338222637167, FIT:530210.5369481131, Tiempo de iteracion: 32.04215121269226,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.1649211740988235, T2:1.8970834788789295, T3:2.567419401318315, FIT:530134.192261813, Tiempo de iteracion: 31.465388536453247,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.1649211740988235, T2:1.8970834788789295, T3:2.567419401318315, FIT:530134.192261813, Tiempo de iteracion: 32.52321434020996,
ITERACION:,9,P1,1,P2,2,P3,3,T1:0.1649211740988235, T2:1.8970834788789295, T3:2.567419401318315, FIT:530134.192261813, Tiempo de iteracion: 31.86784815788269,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.1649211740988235, T2:1.8970834788789295, T3:2.567419401318315, FIT:530134.192261813, Tiempo de iteracion: 31.82673716545105,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.1649211740988235, T2:1.8970834788789295, T3:2.567419401318315, FIT:530134.192261813, Tiempo de iteracion: 31.949572563171387,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.1658586705540879, T2:1.8952615361089722, T3:2.5627012326549794, FIT:530092.9190817407, Tiempo de iteracion: 31.345874547958374,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.1658586705540879, T2:1.8952615361089722, T3:2.5627012326549794, FIT:530092.9190817407, Tiempo de iteracion: 32.32265496253967,
ITERACION:,9,P1,1,P2,3,P3,2,T1:0.1658586705540879, T2:1.8952615361089722, T3:2.5627012326549794, FIT:530092.9190817407, Tiempo de iteracion: 31.881975173950195,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.1658586705540879, T2:1.8952615361089722, T3:2.5627012326549794, FIT:530092.9190817407, Tiempo de iteracion: 31.849979877471924,
ITERACION:,9,P1,2,P2,1,P3,3,T1:0.1658586705540879, T2:1.8952615361089722, T3:2.5627012326549794, FIT:530092.9190817407, Tiempo de iteracion: 31.84279489517212,
