CALCULO POBLACIoN:,0,ITERACION: 0, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.160670147673266, T2: 1.1893822580301934, T3: 0.42225761938811196, FIT: 534488.3849414211, Tiempo de Poblacion: 15.674046039581299,
CALCULO POBLACIoN:,1,ITERACION: 1, P1: 1.0, P2: 2.0, P3: 3.0, T1: 0.4016780138877501, T2: 1.0204093715240936, T3: 0.7273120617990417, FIT: 552744.7870026435, Tiempo de Poblacion: 5.494649648666382,
CALCULO POBLACIoN:,2,ITERACION: 2, P1: 1.0, P2: 2.0, P3: 3.0, T1: 1.8032105061116133, T2: 0.42562299684701105, T3: 2.650624553605487, FIT: 535785.3338275042, Tiempo de Poblacion: 5.3349645137786865,
CALCULO POBLACIoN:,3,ITERACION: 3, P1: 1.0, P2: 3.0, P3: 2.0, T1: 0.3079374065253075, T2: 0.6062097996368037, T3: 1.4522810571170395, FIT: 548922.0118027817, Tiempo de Poblacion: 5.511142730712891,
CALCULO POBLACIoN:,4,ITERACION: 4, P1: 2.0, P2: 1.0, P3: 3.0, T1: 2.3092279317534303, T2: 1.9446447560912328, T3: 1.570149315834162, FIT: 537480.265997051, Tiempo de Poblacion: 5.601381540298462,
CALCULO POBLACIoN:,5,ITERACION: 5, P1: 2.0, P2: 1.0, P3: 3.0, T1: 1.7022382765539978, T2: 2.090469377039353, T3: 0.20825975643431094, FIT: 530792.0060216931, Tiempo de Poblacion: 5.420831918716431,
CALCULO POBLACIoN:,6,ITERACION: 6, P1: 1.0, P2: 2.0, P3: 3.0, T1: 2.293130409474123, T2: 0.7850156079333901, T3: 1.8557704976639886, FIT: 534452.9462990969, Tiempo de Poblacion: 5.440781593322754,
CALCULO POBLACIoN:,7,ITERACION: 7, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.1771376416658534, T2: 2.3926705091060256, T3: 1.1184560770768595, FIT: 537485.5654184945, Tiempo de Poblacion: 5.4496002197265625,
CALCULO POBLACIoN:,8,ITERACION: 8, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.652732151376239, T2: 0.07778146520151148, T3: 2.61195148650156, FIT: 540991.2743276542, Tiempo de Poblacion: 5.2852623462677,
CALCULO POBLACIoN:,9,ITERACION: 9, P1: 1.0, P2: 3.0, P3: 2.0, T1: 2.4768189415516955, T2: 0.8921897657183594, T3: 0.112922920603654, FIT: 538525.0664724809, Tiempo de Poblacion: 5.321611404418945,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.7022382765539978, T2:2.090469377039353, T3:0.20825975643431094, FIT:530792.0060216931, Tiempo de iteracion: 34.41985511779785,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.2271968370055328, T2:0.4260119830500348, T3:2.6557517000824156, FIT:529400.5724172472, Tiempo de iteracion: 34.87977457046509,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.2271968370055328, T2:0.4260119830500348, T3:2.6557517000824156, FIT:529400.5724172472, Tiempo de iteracion: 34.84357166290283,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.2271968370055328, T2:0.4260119830500348, T3:2.6557517000824156, FIT:529400.5724172472, Tiempo de iteracion: 35.39583706855774,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.2271968370055328, T2:0.4260119830500348, T3:2.6557517000824156, FIT:529400.5724172472, Tiempo de iteracion: 34.56369090080261,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.2212241685347234, T2:0.43218972202692996, T3:2.6666896962286173, FIT:529324.51899127, Tiempo de iteracion: 34.116233825683594,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.2212241685347234, T2:0.43218972202692996, T3:2.6666896962286173, FIT:529324.51899127, Tiempo de iteracion: 34.65558338165283,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.2212241685347234, T2:0.43218972202692996, T3:2.6666896962286173, FIT:529324.51899127, Tiempo de iteracion: 34.920892000198364,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.2195648651141373, T2:0.42881005157927704, T3:2.6728007293412723, FIT:529292.6805834494, Tiempo de iteracion: 35.12130880355835,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.2195648651141373, T2:0.42881005157927704, T3:2.6728007293412723, FIT:529292.6805834494, Tiempo de iteracion: 34.614017486572266,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.2195648651141373, T2:0.42881005157927704, T3:2.6728007293412723, FIT:529292.6805834494, Tiempo de iteracion: 34.3762412071228,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.2195648651141373, T2:0.42881005157927704, T3:2.6728007293412723, FIT:529292.6805834494, Tiempo de iteracion: 34.55537247657776,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.2165195127016555, T2:0.43668904288335936, T3:2.6812462254647724, FIT:529209.7652647904, Tiempo de iteracion: 34.5663366317749,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.2165195127016555, T2:0.43668904288335936, T3:2.6812462254647724, FIT:529209.7652647904, Tiempo de iteracion: 34.47580862045288,
ITERACION:,9,P1,1,P2,2,P3,3,T1:1.2165195127016555, T2:0.43668904288335936, T3:2.6812462254647724, FIT:529209.7652647904, Tiempo de iteracion: 34.88341021537781,
ITERACION:,9,P1,2,P2,1,P3,3,T1:1.2585347116017962, T2:0.42607727755231256, T3:2.683750343773334, FIT:528875.4233567872, Tiempo de iteracion: 34.68276906013489,
ITERACION:,9,P1,1,P2,3,P3,2,T1:1.2585347116017962, T2:0.42607727755231256, T3:2.683750343773334, FIT:528875.4233567872, Tiempo de iteracion: 35.060089349746704,
